u,v,length,name
6600895890,417234527,128.54298026928828,Calle 2
6600895891,417234523,8.373922577703416,Calle A1
6600895891,6600895892,135.94202377012328,Boulevard Florencia
6600895891,6600895885,185.17917870572384,"['Calle A1', 'Calle A5']"
6600895892,277829069,9.266612600879467,Calle Santiago del Monte
6600895892,277829068,67.16547079196562,Calle Santiago del Monte
6600895893,6600895890,49.23907933328015,Boulevard Florencia
6600895893,417234532,100.38455036790106,Calle 3
6600895893,6600895888,8.130211133629825,Calle 3
6600898350,418106204,136.9094516914921,Calle Monge
6600929798,720105889,290.4432755300925,Vía 409
6600929798,418106227,325.2599881240406,Vía 409
6600929798,6600929800,147.36656679492734,Calle Imas
6600929800,6600929798,147.36656679492737,Calle Imas
6600934266,8821781334,31.40700569621477,Calle Cuarta
6600934266,3857364157,76.33046050463467,Avenida Segunda
6600934266,6600934271,315.9271503540883,"['Avenida Primera', 'Calle Cuarta']"
6600934271,8821781337,23.555156415501152,Avenida Primera
6600934271,6600934266,315.9271503540883,"['Avenida Primera', 'Calle Cuarta']"
6600934271,418105072,48.51969076963764,Calle Primera
6600934273,418105060,82.31797745632164,Avenida Tercera
6600934273,8821781338,23.716997234983257,Calle Primera
6600934273,418105072,56.55524466812103,Calle Primera
6600987389,6603756172,33.571301783478994,Calle Bonilla
6600987389,9111697177,34.834794839033634,Acceso 5
6600987389,6600987391,14.727990479957754,Calle Bonilla
6600987391,6600987389,14.727990479957754,Calle Bonilla
6600987391,4559388611,399.9975899940778,Calle Bonilla
6600987404,278181983,22.56755493429638,Calle Bonilla
6600987404,1734521768,5.683264818104175,Calle Bonilla
6600987408,4559388611,31.188289910139183,Calle Bonilla
6600987408,278181990,170.15082016669896,Calle Bonilla
6600987413,4559388611,285.95300826846676,Avenida 3
6600987413,11828879307,71.78432951193402,Avenida 3
6601017553,277829078,36.191784250560616,Calle Cero
6601017562,2362551508,25.28595702008724,Sin nombre
6601017562,417234550,105.4063737577624,Sin nombre
6601017562,6601017564,60.93217323810192,Sin nombre
6601017564,6601017562,60.93217323810192,Sin nombre
6601017568,3523589216,101.81696299057896,Avenida 1
6601185440,660942625,601.3325863024913,Calle San Francisco
6601185440,696881352,83.56015658507216,Calle San Francisco
6601185440,6601185441,85.18629241330706,Sin nombre
6601185441,6601185440,85.18629241330706,Sin nombre
6601233039,276247391,188.74774728939292,Calle Gutiérrez
6601233048,417243656,53.426733856475416,Calle La Cabuya
6601233048,11105996680,12.589547392899641,Sin nombre
6601233048,6601233054,25.224576557134117,Calle La Cabuya
6601233054,11105996679,12.778543780297653,Sin nombre
6601233054,583892249,61.41337234764019,Calle La Cabuya
6601233054,6601233048,25.224576557134117,Calle La Cabuya
6601233056,6601233057,48.40103200690696,Avenida 1 NO
6601233057,584227725,51.60912729373171,Calle San José
6601233057,1492557367,37.61373553933521,Calle San José
6601233057,6601233056,48.40103200690696,Avenida 1 NO
6601233057,6601233058,43.729742760599265,Avenida 1 SO
6601233058,6601233057,43.729742760599265,Avenida 1 SO
6601233059,6601233060,51.319731308853235,Avenida 4 NO
6601233060,1492557369,39.856458596672006,Calle San José
6601233060,1492557360,8.22956887696917,Calle San José
6601233060,6601233059,51.319731308853235,Avenida 4 NO
6601233060,6601233061,47.18840821992451,Avenida 4 SO
6601233061,6601233060,47.18840821992451,Avenida 4 SO
6601233067,6601233068,92.93109414207917,Sin nombre
6601233067,663378669,117.67155538827085,Calle Naranjo
6601233067,584227771,176.57272096593934,Calle Naranjo
6601233068,6601233067,92.93109414207917,Sin nombre
6601291785,6601291795,40.302585932520486,Vía 202
6601291785,6601291786,142.79424682851172,Calle La Plaza
6601291785,278194807,395.75836048495034,Vía 202
6601291786,6601291785,142.79424682851172,Calle La Plaza
6601291795,6601291785,40.302585932520486,Vía 202
6601291795,278194789,319.2692987196141,Vía 202
6602763180,663378873,425.17149505423913,Calle Marian Beaker
6602763180,663378633,79.95077051261465,Calle Marian Beaker
6602763180,6606398717,211.21551485422657,Calle Calvo
6602786002,6602786003,87.57935371135692,Sin nombre
6602786002,661907562,85.61882389055876,Calle Los Ángeles
6602786002,661907556,94.71354434695738,Calle Los Ángeles
6602786003,6602786002,87.57935371135692,Sin nombre
6602835798,276540049,540.9799045817039,Calle Chavarría
6603105271,299756894,129.59369923540288,Calle Piedras Caras
6603105271,299756892,39.34127181893502,Calle Piedras Caras
6603105271,6603105272,120.70731893831287,Calle Aguilar
6603105272,6603105271,120.70731893831287,Calle Aguilar
6603105273,299757509,99.63559175555318,Avenida Mohal
6603105273,299757504,46.311458612704826,Avenida Mohal
6603105273,6603105274,42.37059579751496,C alle Segunda
6603105274,6603105273,42.37059579751496,C alle Segunda
6603756171,6603756172,26.54557224352707,Acceso 1
6603756172,10613426890,12.659498933587344,Calle Bonilla
6603756172,6600987389,33.571301783478994,Calle Bonilla
6603901663,2362551563,142.02188242877935,Calle Girales
6603930996,6603931000,64.50702115489915,Avenida 5
6603930996,6603930998,51.77605520764205,Calle 2
6603930996,3523589245,29.465646079596375,Calle 2
6603930998,6603930996,51.77605520764205,Calle 2
6603931000,6603930996,64.50702115489915,Avenida 5
6603931001,6603931002,50.42408110924522,Avenida 3
6603931001,3523589245,34.65326374816497,Calle 2
6603931001,3523589222,38.47090124973798,Calle 2
6603931002,6603931001,50.42408110924522,Avenida 3
6603931002,3523589220,42.546094702805156,Calle 3
6603931002,3523589245,95.5259800748792,"['Avenida 4', 'Calle 3']"
6604012739,6604012743,111.68234235685235,"['Avenida Sexta', 'Calle Segunda']"
6604012743,7490927023,49.11585082052195,Calle Primera
6604012743,2291944414,110.13543096134553,Calle Primera
6604012743,6604012739,111.68234235685235,"['Avenida Sexta', 'Calle Segunda']"
6604012744,2291944415,45.144567689192954,Calle Primera
6604012744,7490927021,48.809339095483494,Calle Primera
6604012744,6604012745,56.87577445705256,Avenida Tercera
6604012745,6604012744,56.87577445705256,Avenida Tercera
6606140101,6563231324,5.366064492441316,Vía 251
6606140101,11115114139,12.662649346365912,Calle Ricardo Solano
6606140101,416983736,64.80584982407987,Vía 251
6606140132,416983791,26.26587224674499,Calle Pinar del Río
6606140132,418102253,22.466889202171117,Sin nombre
6606140132,416983796,102.43139185279338,Calle Pinar del Río
6606336214,417234533,30.345021314012893,Calle A5
6606398717,6602763180,211.2155148542266,Calle Calvo
6630305516,6630305505,380.7643477394574,Sin nombre
6630329693,6630329699,167.0217489753682,Calle Parcelas Don Horacio
6630329693,10973965344,802.6866315815912,Calle Arrabará
6630329693,321771807,221.08973315550452,Calle Arrabará
6630329699,6630329712,618.7225176405511,Calle Parcelas Don Horacio
6630329699,6630329712,555.6965057084963,Calle Parcelas Don Horacio
6630329699,6630329693,167.0217489753682,Calle Parcelas Don Horacio
6630329712,6630329719,286.02487499934364,Calle Parcelas Don Horacio
6630329712,6630329699,618.7225176405512,Calle Parcelas Don Horacio
6630329712,6630329699,555.6965057084963,Calle Parcelas Don Horacio
6630329719,6630329712,286.0248749993437,Calle Parcelas Don Horacio
6630329731,321771807,187.4398230179017,Vía 10
6630329731,2331279187,205.70378901974854,Vía 10
6630329731,6630329745,694.3522817579535,Calle El Descanso
6630329745,6630329731,694.3522817579535,Calle El Descanso
6630329745,971408575,1003.6401483063376,Calle El Yas Oeste
6630329745,11021454464,396.3355358329873,Calle El Yas Oeste
6630329762,1182136522,261.9288205011006,Vía 10
6630329762,1182136738,154.02449878823418,Vía 10
6630329762,1718594351,1088.5753515030829,Calle Pedregal
6630329898,6630329907,472.7150667539558,Calle Las Parcelas
6630329898,9327399754,304.2527745868766,Calle Las Parcelas
6630329898,6100996217,772.8039715941139,"['Calle Mata de Guineo', 'Calle Acevedo 2']"
6630329907,12172617446,384.66062218719145,Calle Las Parcelas
6630329907,6630329898,472.7150667539558,Calle Las Parcelas
6630329907,12172358042,791.6369597990085,Calle Santiago
6662756178,2050030371,42.885477402000056,Avenida 6
6665622366,2050030367,37.654440076912145,Avenida Tercera
6670452444,795237507,159.35467536917403,Avenida Uno
6670452447,6670452448,2.2807883837266845,Avenida Uno
6670452447,795237477,7.665850112419687,Avenida Uno
6670452447,6670452444,13.512275653935468,Sin nombre
6670452448,795237480,12.241409729600521,Avenida Uno
6670452448,6670452447,2.2807883837266845,Avenida Uno
6673901714,603162017,208.4427425032561,Avenida 47A
6680725107,418102246,93.31971163331224,Calle Abetos
6687544525,8476742385,5.602822736525183,Sin nombre
6687600488,6687600493,118.70457245731613,Sin nombre
6687600493,6687600488,118.70457245731613,Sin nombre
6687600493,1362316592,50.46931141778689,Sin nombre
6687600493,2366252357,249.23073601531394,Sin nombre
6687787151,6687787152,141.77843175302965,Calle La Palmira Norte
6687787152,3493920360,16.7238697416852,Vía 409
6687787152,3493920362,18.013723464961828,Vía 409
6687787152,6687787151,141.77843175302965,Calle La Palmira Norte
6687920536,6687920537,23.39250150278654,Sin nombre
6687920537,573449717,100.68775864837181,Calle 40 Cuco Arrieta
6687920537,6687920536,23.39250150278654,Sin nombre
6687920537,10297764903,52.80206705828196,Calle 40 Cuco Arrieta
6696864697,6696864698,23.15310452556885,Sin nombre
6696864697,6696864697,579.3631062812107,Sin nombre
6696864697,6696864697,579.3631062812104,Sin nombre
6696864698,6696864697,23.15310452556885,Sin nombre
6696864698,1125977926,1363.691340269663,Calle Molina
6696864698,11040866510,392.54445887943626,Calle Molina
6701010699,6701010719,708.3038691926278,Calle Arenales
6701010699,1125964552,127.83088249301584,Calle Cementerio
6701010699,1125964386,135.30640316300187,Calle Cementerio
6701010719,6701010699,708.3038691926278,Calle Arenales
6702354572,6702354573,69.92682982727501,Calle 42A
6702354573,582995479,47.177450134672924,Avenida 16
6702354573,472498761,60.6410367890188,Avenida 16
6702354573,6702354572,69.92682982727501,Calle 42A
6702354575,479421252,24.88435795841586,Avenida 14
6702417189,6702417198,127.77994509812582,Calle Divino Niño
6702417198,1283533469,75.32572894470104,Vía 405
6702417198,1283533660,29.217741543871846,Vía 405
6702417198,6702417189,127.77994509812582,Calle Divino Niño
6702718626,6702718627,52.809879552283704,Sin nombre
6702718627,6702718626,52.809879552283704,Sin nombre
6702718627,6702718661,95.98064859960867,Sin nombre
6702718627,1125977794,146.74608282962495,Sin nombre
6702718628,1125977794,84.88068841888618,Sin nombre
6702718661,6702718627,95.98064859960867,Sin nombre
6702718661,1125977786,149.36981413806478,Sin nombre
6702718661,1125977754,776.1975175944889,Calle Julieta
6702762292,6702762294,54.5867132844195,Sin nombre
6702762294,596515601,89.06259422264611,Diagonal 1
6702762294,6371153217,122.13887597047305,Diagonal 1
6702762294,6702762292,54.5867132844195,Sin nombre
6704997271,6704998997,543.6339152812219,Calle Las Amolladeras
6704998997,1084284152,1153.11336270325,Calle Coris
6704998997,448805140,513.2978190206832,Calle Coris
6704998997,6704997271,543.6339152812217,Calle Las Amolladeras
6705000101,6705000107,73.68153854300895,Sin nombre
6705000107,6705000101,73.68153854300895,Sin nombre
6705000107,1125977923,178.9775247716404,Sin nombre
6705000107,1125977720,189.70431251920897,Sin nombre
6705043724,12198379966,37.20628076899463,Sin nombre
6705043724,6705043738,199.66434238368672,Sin nombre
6705043724,8813012785,86.11134079856723,Sin nombre
6705043738,6705043745,120.13236995070244,Sin nombre
6705043738,6705043724,199.66434238368672,Sin nombre
6705043738,7221312654,2048.668758435328,Calle La Cruz de Tobosi
6705043745,11006726792,93.08883257348066,Sin nombre
6705043745,6705043738,120.13236995070245,Sin nombre
6705043745,2349510577,190.4700988848062,Sin nombre
6705275196,6705275203,111.5350712445096,Sin nombre
6705275203,1126005344,9.916212858982853,Sin nombre
6705275203,1126005508,29.735858892629125,Sin nombre
6705275203,6705275196,111.53507124450958,Sin nombre
6707400933,793878417,152.8603323995712,Calle el Laurel
6707428879,6707434387,169.28263927272104,Calle 42
6707434387,6707428879,169.282639272721,Calle 42
6707434387,6707434393,160.69182144496529,Avenida 43
6707434387,6707434415,252.59779020295105,Calle 44
6707434389,6707434391,45.687977848068265,Avenida 43
6707434390,6707434391,70.6268138338815,Calle 38
6707434391,6707434390,70.6268138338815,Calle 38
6707434391,6707434389,45.687977848068265,Avenida 43
6707434391,6707434393,51.09465989801137,Avenida 43
6707434393,10972414821,49.781313474712576,Calle 40
6707434393,6707434391,51.09465989801137,Avenida 43
6707434393,6707434387,160.6918214449653,Avenida 43
6707434415,1181473020,470.01307510607285,Calle 46
6707434415,11504416674,473.23042426033436,Calle 46
6707434415,6707434387,252.59779020295105,Calle 44
6707460234,1125977670,723.1454342810003,Calle Quebrada Aguacate
6707460234,6707460251,554.9090875512599,Calle Quebrada Aguacate
6707460234,12206228406,273.8077534359937,Calle Quebrada Fierro
6707460251,1125977786,23.785280752298927,Calle Poroses
6707460251,1125977670,283.63018527153935,Calle Poroses
6707460251,6707460234,554.90908755126,Calle Quebrada Aguacate
6709157562,6709157566,156.47082587050517,Sin nombre
6709157566,9327399831,42.15883129213999,Calle Las Colinas
6709157566,6709190393,521.8525671397791,Calle Las Colinas
6709157566,6709157562,156.4708258705052,Sin nombre
6709190393,6709190403,231.04757990938256,Calle Las Colinas
6709190393,6709157566,521.8525671397791,Calle Las Colinas
6709190393,9448234419,628.1319782093548,Sin nombre
6709190403,9327399728,43.92960976477194,Vía 10
6709190403,9343587144,308.54359576409047,Vía 10
6709190403,6709190393,231.04757990938256,Calle Las Colinas
6709195145,1718611344,381.9600350205978,Calle Juan Santamaría
6709195145,11502310324,56.58444099509459,Calle Juan Santamaría
6709195145,6709195162,277.2741029766665,Calle Hogares Crea
6709195162,6709195145,277.27410297666654,Calle Hogares Crea
6709195162,6709232704,1012.4875711887053,Calle Hogares Crea
6709195162,10287964396,454.61448754525657,Calle Birrisito
6709204495,6709204500,116.62614408450894,Sin nombre
6709204500,498565433,11.803106947541254,Calle 11
6709204500,498565435,93.41370626906738,Calle 11
6709204500,6709204495,116.62614408450895,Sin nombre
6709232704,6709195162,1012.487571188705,Calle Hogares Crea
6709232704,832409957,468.92049674510565,Calle Purrúas
6709232704,1718594548,274.1950631853224,Calle Purrúas
6709493648,11429638550,10.439066020032795,Avenida Central
6709493648,1283525897,184.93550868063986,Calle 21
6709493648,1283525893,144.49100276445398,Calle 21
6714877537,1125977860,365.61481206864687,Calle Banderilla
6714877537,281368609,269.42383764492837,Calle Banderilla
6714877537,281368609,186.01073403557092,Calle I Griega
6715008339,6715015494,866.3534206429453,Vía 230
6715008339,9321711004,468.02052602769146,Vía 230
6715008339,12172926898,196.33523784723138,Calle Los Álvarez
6715015494,288667627,100.69970085987225,Vía 230
6715015494,6715008339,866.3534206429453,Vía 230
6715015494,12172926898,716.7036305049057,Calle Los Álvarez
6715277140,6715277141,133.15196794117355,Sin nombre
6715277141,6715277140,133.15196794117355,Sin nombre
6715277141,832409959,6.020568784189628,Sin nombre
6715277141,9379922032,215.83357798762904,Sin nombre
6715351204,8319586870,790.9735513944422,Calle La Fuente
6715351204,1237400154,1862.7277082179025,Calle El Cerro
6715351204,3844020423,391.5892989998499,Calle El Cerro
6715415549,6715415556,263.371999628954,Calle Los Mareos
6715415556,1718611344,68.15309259732469,Calle Juan Santamaría
6715415556,832409962,158.91201379316377,Calle Juan Santamaría
6715415556,6715415549,263.3719996289539,Calle Los Mareos
6717748597,2050003485,53.238453826580304,Sin nombre
6717748597,2050003482,168.6195672464978,Sin nombre
6717748597,6717748598,100.6756572833722,Sin nombre
6717748598,6717748597,100.6756572833722,Sin nombre
6717748599,6717748600,32.7451382617095,Sin nombre
6717748599,1125971090,484.4446761486351,Vía 218
6717748599,697057904,83.70354583149911,Vía 218
6717748600,6717748599,32.7451382617095,Sin nombre
6717748765,1438104173,7.955597789883756,Calle 6
6717748765,600519712,86.95515597713634,Calle 6
6717748765,6717748766,42.00108830018862,Sin nombre
6717748766,6717748765,42.00108830018862,Sin nombre
6717763792,2754546568,29.32029006427002,Calle 3
6717763793,1283536271,51.98366560995271,Calle 7
6722093327,6722107691,514.4375134536474,Calle Los Pérez
6722093327,11038495055,2039.2367599677755,Calle Alto Trapiche
6722093327,12172728102,30.440710407572524,Calle Alto Trapiche
6722107691,6722093327,514.4375134536473,Calle Los Pérez
6722524939,2036650350,300.8854348609789,Vía 224
6722524939,832410025,276.44323082428554,Vía 224
6722524939,832410014,708.976164265363,Calle El Pollo
6723055504,1182445288,137.62725111211134,Sin nombre
6724579980,6724579979,83.12776166474116,Calle 4
6724579982,6724579981,64.68368493251484,Calle 2
6724629588,8813012785,11.996128049402074,Avenida 4
6724629588,2349509964,242.85656156069157,Avenida 4
6724629588,8813012797,204.83224117800597,Sin nombre
6864569392,6864569402,60.069025866073446,Sin nombre
6864569402,6864569392,60.069025866073446,Sin nombre
6864569402,6864569406,23.613171808962157,Sin nombre
6864569402,6864569405,32.07580888552206,Sin nombre
6864569405,6864569402,32.07580888552205,Sin nombre
6864569406,914190965,39.63099427244991,Sin nombre
6864569406,6864569402,23.613171808962157,Sin nombre
6864569406,6864569411,56.63102015668386,Sin nombre
6864569411,6864569406,56.63102015668385,Sin nombre
6932256606,3942583210,154.17123399027943,Avenida 13
6932256606,6932256608,0.9932025093622185,Avenida 13
6932256606,6932256607,42.41586980656499,Calle 8
6932256607,3942583208,149.50873539038477,Avenida 12
6932256607,3942583209,139.69227430316948,Avenida 12
6932256607,6932256606,42.41586980656499,Calle 8
6932256608,6932256606,0.9932025093622185,Avenida 13
6932256608,3942583211,139.00522969518332,Avenida 13
6932256608,6932256609,43.61707352416729,Calle 8
6932256609,3942583212,129.21895830858648,Avenida 14
6932256609,6932256608,43.61707352416729,Calle 8
6932256609,3942583211,179.41733187902554,"['Avenida 14', 'Calle 1']"
7027323228,7027323229,47.20269429212665,Sin nombre
7027323228,450502952,261.8409414722943,Transversal 13 Matamoros
7027323228,450502947,77.61097730691891,Transversal 13 Matamoros
7027323229,7027323228,47.20269429212665,Sin nombre
7027355823,832410061,87.88461623632946,Calle 5
7027355823,6363747288,91.22553778487762,Avenida 3
7027355823,832410063,97.79338887536835,Calle 5
7027355823,2352517228,97.89487744426356,Avenida 3
7080835975,7080835976,22.67781993588606,Acceso 1
7080835976,1833762653,16.941928126484218,Vía 221
7080835976,276247391,111.36050494798809,Vía 221
7138561281,7138563891,12.13437513466629,Sin nombre
7138561281,7476793033,456.3383628549558,Calle Oratorio
7138563890,11367420505,252.48865639571054,Autopista Florencio del Castillo
7138563890,11367420511,154.3719783489305,Sin nombre
7138563890,638686554,257.1725506711668,Calle El Fierro
7138563891,7476793033,378.8790967031137,Autopista Florencio del Castillo
7194476881,1237467140,76.19971822544598,Calle 9
7194476881,8880708129,40.44221270045841,Avenida 5
7194476881,1237467132,22.941207437961832,Avenida 5
7194503907,1237466793,8.573670751853498,Calle Central
7194503907,1237466862,93.8093540784687,Calle Central
7194503907,1237467112,115.57445892545368,Avenida 1
7201111595,7201111596,63.73139084971002,Calle Segunda
7201111595,5952194977,68.17581224185732,Avenida Primera
7201111595,7201111597,115.45479935254377,"['Avenida Primera', 'Calle Primera']"
7201111596,7201111595,63.73139084971002,Calle Segunda
7201111597,7201111595,115.45479935254377,"['Avenida Primera', 'Calle Primera']"
7206795329,9920050692,109.68183509868757,Avenida 78
7221234346,1182136643,187.7782029419472,Vía 403
7221234346,611914480,336.1675990594642,Vía 403
7221234346,611914480,322.40306423755345,Calle Los Zúñiga
7221241049,4316288097,346.42784043005526,Vía 10
7221241049,4316288097,352.2062963202271,Calle Quebrada Honda
7221241049,2331276475,1050.0821263947907,Vía 10
7221257964,7221257978,271.0126866860759,Calle La Granja
7221257978,7221257964,271.01268668607594,Calle La Granja
7221257978,633567923,672.6562837079482,Vía 10
7221257978,3931094374,249.70197586098948,Vía 10
7221286589,479478965,74.80018309011754,Vía 10
7221286589,2637852467,282.0511764389622,Vía 10
7221286589,8316067582,26.227291596464138,Sin nombre
7221288051,7221288057,308.65722276346776,Calle Don Arturo
7221288057,582997970,41.40399892921871,Vía 10
7221288057,2331276405,607.3517008291398,Vía 10
7221288057,7221288051,308.6572227634677,Calle Don Arturo
7221296156,321772275,75.5275827291249,Sin nombre
7221304487,8316467887,934.1651885482335,Calle La Esmeralda
7221304487,8316467887,1086.8233776159377,Calle Pith
7221304487,7221304609,277.47527811069676,Calle Pith
7221304608,8316467910,1912.5910418313683,Calle La Esmeralda
7221304608,2331273157,719.4433931396187,Calle Colorado
7221304608,2331273195,85.17942118729833,Calle Colorado
7221304609,8316467910,55.68225866309185,Calle La Esmeralda
7221304609,7221304487,277.47527811069676,Calle Pith
7221304609,7221304680,1596.4274928367622,Calle La Esmeralda
7221304680,8316455486,192.45925689209093,Calle Colorado
7221304680,2331273157,751.0068274908579,Calle Colorado
7221304680,7221304609,1596.4274928367624,Calle La Esmeralda
7221321542,638686469,1672.835746420669,Calle Los Tanques
7221321542,5951934069,1200.3339270873357,Calle Palo Blanco
7221321542,10061901756,57.05576032065483,Calle Palo Blanco
7223468014,7223468014,85.44068133311333,Sin nombre
7223468014,7223468014,85.44068133311333,Sin nombre
7223468014,7223494827,80.58572756344778,Sin nombre
7223468023,7223468027,43.20857125515565,Sin nombre
7223468027,3331304224,58.85253841109459,Calle El Vivero
7223468027,3331304223,72.88354245071416,Calle El Vivero
7223468027,7223468023,43.20857125515564,Sin nombre
7223468028,7223468033,57.77922127261959,Sin nombre
7223468033,7223468034,76.53883277734026,Sin nombre
7223468033,566549491,18.047489083569843,Sin nombre
7223468033,7223468028,57.77922127261959,Sin nombre
7223468034,7223468033,76.53883277734026,Sin nombre
7223468035,3331304225,207.37551585643757,Sin nombre
7223468049,3331304224,114.21512926566866,Sin nombre
7223494827,566549472,234.61544561570636,Calle El Vivero
7223494827,3331304225,742.1694694892883,Calle El Vivero
7223494827,7223468014,80.58572756344778,Sin nombre
7230970478,11458718911,147.71706777883026,Vía 10
7230970478,2754576893,145.85555810992406,Vía 10
7230970478,9453790517,89.04453702980916,Calle 9
7242079403,7242079426,22.231094025506422,Acceso 1
7242079426,12047823732,5.935008477440261,Calle Fresales
7242079426,5949768208,122.83405510866224,Calle Fresales
7242449746,603899658,98.18679264641307,Sin nombre
7242714213,3493920358,176.78518936722503,Calle La Fábrica
7243408176,655320036,99.9466045768972,Avenida 58
7243408176,7243408181,32.2203713037933,Diagonal 74
7243408176,7243408180,28.09725383335748,Avenida 58
7243408180,7243408181,30.690828737335437,Sin nombre
7243408180,7243408176,28.09725383335748,Avenida 58
7243408180,655320026,74.94589523102348,Avenida 58
7243408181,1374415286,85.68904601304997,Diagonal 74
7243408181,7243408176,32.2203713037933,Diagonal 74
7243428385,1374415667,8.016541103946734,Diagonal 74
7243428385,2352548771,3.3065747080599333,Diagonal 74
7243428388,7243428385,24.763109400563753,Calle 48A
7251975619,7251975624,337.2830084505436,Calle Campabadal 2
7251975624,7251975619,337.28300845054366,Calle Campabadal 2
7251975624,9327399846,515.2838065059061,Calle Campabadal
7251975624,5401623197,236.18802700142805,Calle Campabadal
7251975652,832410025,334.3245756453359,Calle Salto de los Novios
7304575735,663406130,77.38412562958223,Calle 30
7304575735,663406137,54.82771690606141,Calle 30
7304575735,663406138,196.3114987890892,Avenida 52 José Figueres
7370188483,2164687640,20.283604038446956,Calle 3
7370188483,2164687623,71.98262346641452,Calle 3
7370188483,7370188484,52.533075693971774,Avenida 2A
7370188484,7370188483,52.533075693971774,Avenida 2A
7388858754,3194689943,83.98749129386921,Calle Maroto
7391235490,9354904131,181.61329209865886,Vía 230
7391235490,7391235498,189.71505463423114,Vía 230
7391235490,7391235497,251.4168340770453,Calle Santa Teresa
7391235497,7391235498,160.37862911718656,Calle Bajos de Abarca
7391235497,7391235490,251.4168340770453,Calle Santa Teresa
7391235497,9686074391,492.8644575501929,Calle Bajos de Abarca
7391235498,7391235497,160.37862911718656,Calle Bajos de Abarca
7391235498,7391235490,189.7150546342311,Vía 230
7391235498,2418524784,767.7319763587561,Vía 230
7423973216,7423973219,514.1556376136267,Calle El Higuerón
7423973219,418105088,135.85590515674207,Calle Salitrillo
7423973219,663378632,273.4045033609285,Calle Salitrillo
7423973219,7423973216,514.1556376136267,Calle El Higuerón
7423989598,900266042,27.072991656872034,Calle Fresales
7423989598,900265950,68.1889372153993,Calle Fresales
7423989598,7423989607,160.63515491132173,Calle Víquez
7423989600,900265991,46.23064639868747,Sin nombre
7423989607,7423989598,160.6351549113217,Calle Víquez
7423989608,5949768206,40.01523219618845,Calle Fresales
7423989608,7423989609,72.17504284821408,Sin nombre
7423989608,900266042,370.08717055578154,Calle Fresales
7423989609,7423989608,72.17504284821408,Sin nombre
7423989613,5949768205,29.321549220575974,Sin nombre
7423989624,663378911,192.84461097935656,Calle Las Cumbres
7423989624,663378873,285.69406311663136,Calle Las Cumbres
7423989624,7423989629,245.83927142615474,Sin nombre
7423989629,7423989624,245.83927142615477,Sin nombre
7476793033,288587009,201.04211876455187,Autopista Florencio del Castillo
7476793033,7138561281,456.3383628549557,Calle Oratorio
7490724280,6326469583,22.51227930839739,Calle Cinco
7490744384,542875715,41.75092651351423,Calle Seis
7490927021,6604012744,48.809339095483494,Calle Primera
7490927021,7490927023,48.50765582737055,Calle Primera
7490927021,7490927022,35.02304057833765,Avenida Cuarta
7490927022,7490927021,35.02304057833765,Avenida Cuarta
7490927023,7490927021,48.50765582737055,Calle Primera
7490927023,6604012743,49.11585082052195,Calle Primera
7490927023,7490927024,39.977195286355446,Avenida Quinta
7490927024,7490927023,39.977195286355446,Avenida Quinta
7490953729,417234499,23.053866895598365,Avenida Principal
7491017798,794568266,26.785975055823766,Avenida I
7502507405,2679572870,156.57136898469474,Sin nombre
7630676550,660402581,9.323519404608447,Carretera Interamericana Sur
7630676550,9351783438,18.901064740394197,Avenida 28
7630676550,638686493,427.2623557305234,Carretera Interamericana Sur
7666754271,1180324173,111.43538300549216,Avenida 92
7666754271,288592347,368.74369320254976,Avenida 94
7666754271,1180324326,93.81696314168025,Avenida 94
7773988397,7773988459,1169.1942700060154,Calle Las Contreras
7773988459,10974024331,213.44457851497103,Calle Bochinche
7773988459,832407604,1495.500586782656,Calle Bochinche
7773988459,7773988397,1169.1942700060156,Calle Las Contreras
7774009260,10974024331,1338.6442997350835,"['Calle Bochinche', 'Calle Peñas Blancas']"
7774012260,7774012271,322.3780266972732,Calle Los Loría
7774012271,7774019049,9.418238874556558,Calle Los Loría
7774012271,7774012260,322.37802669727324,Calle Los Loría
7774012271,10973973578,112.2937625120491,Sin nombre
7774012279,10973973592,198.85371061107844,Vía 225
7774012279,566549540,2809.6939838636818,Vía 225
7774012279,7774019049,199.33868821615528,Calle Guatusito
7774019045,10281319047,2960.270520539764,Calle Guatusito
7774019045,7774019049,40.924836645603385,Calle Guatusito
7774019045,10973973566,197.8982844767113,Calle San Francisco
7774019049,7774012271,9.418238874556558,Calle Los Loría
7774019049,7774019045,40.924836645603385,Calle Guatusito
7774019049,7774012279,199.33868821615528,Calle Guatusito
7788127276,2316405354,40.38381508872882,Sin nombre
7788127276,12325172580,39.16084788829343,Sin nombre
7792724811,6573517058,146.75227145961213,Sin nombre
7879146986,1182503201,2195.327274429796,Calle Prusia
7879146986,2407369139,348.04426450880044,Calle Prusia
7879146986,2407363634,1816.9630265499413,Calle Pública
7879688838,2407363627,935.5695245054152,Calle Retes
8073757130,416710542,94.7669617704406,Avenida Central
8073757130,278168281,93.89432530280496,Calle 4
8214195842,8214243734,1860.4785525258699,Calle Vargas
8214195842,5975697351,475.3719987284897,Calle Las Abras
8214195842,5975669661,1283.1014907818264,Calle Las Abras
8214243734,8214195842,1860.4785525258696,Calle Vargas
8214243734,5975669621,742.4921022918103,Calle Tapojo
8214243734,5975669661,1057.713850802754,Calle Tapojo
8315802309,8315856024,49.35375795045841,Sin nombre
8315802309,8315856021,88.8031111197705,Calle San Martín
