osmid,x,y,name
8476061593,-83.9313313,9.8336804,Ubicacion 8476061593
8476061604,-83.9312769,9.835604,Ubicacion 8476061604
8476102961,-83.9308362,9.8343218,Ubicacion 8476102961
8476102965,-83.9301484,9.8333397,Ubicacion 8476102965
8476399108,-83.9107184,9.8317287,Ubicacion 8476399108
8476399109,-83.9105789,9.8313612,Ubicacion 8476399109
8476418620,-83.912354,9.830039,Ubicacion 8476418620
8476418621,-83.9123846,9.8294995,Ubicacion 8476418621
8476418622,-83.9120005,9.8300229,Ubicacion 8476418622
8476418623,-83.9120246,9.8296059,Ubicacion 8476418623
8476418624,-83.9116487,9.8295755,Ubicacion 8476418624
8476455198,-83.9173235,9.8449674,Ubicacion 8476455198
8476455199,-83.9173481,9.8440896,Ubicacion 8476455199
8476536501,-83.9738435,9.8429508,Ubicacion 8476536501
8476536503,-83.9739121,9.8426504,Ubicacion 8476536503
8476536505,-83.9738678,9.8425859,Ubicacion 8476536505
8476536512,-83.9736126,9.8429695,Ubicacion 8476536512
8476536516,-83.9736756,9.842616,Ubicacion 8476536516
8476742385,-83.9655362,9.8444832,Ubicacion 8476742385
8476742396,-83.9624387,9.8434129,Ubicacion 8476742396
8476742401,-83.9650456,9.8429138,Ubicacion 8476742401
8476742405,-83.9648778,9.8428976,Ubicacion 8476742405
8476742416,-83.9649543,9.8429888,Ubicacion 8476742416
8476750417,-83.9649222,9.843863,Ubicacion 8476750417
8476750418,-83.9649656,9.8428231,Ubicacion 8476750418
8476750419,-83.9650418,9.8420932,Ubicacion 8476750419
8476750429,-83.9649007,9.8434122,Ubicacion 8476750429
8476750431,-83.9649856,9.8425421,Ubicacion 8476750431
8477016707,-83.9275554,9.8804825,Ubicacion 8477016707
8477155271,-83.9418357,9.8714321,Ubicacion 8477155271
8477155289,-83.9389023,9.8726011,Ubicacion 8477155289
8477156106,-83.9396723,9.8748673,Ubicacion 8477156106
8477156107,-83.9393818,9.8747228,Ubicacion 8477156107
8477156108,-83.9398541,9.8744776,Ubicacion 8477156108
8477156109,-83.9396177,9.8743873,Ubicacion 8477156109
8477178637,-83.9353764,9.8770067,Ubicacion 8477178637
8477178638,-83.9361143,9.8774116,Ubicacion 8477178638
8812937198,-83.8888675,9.9192006,Ubicacion 8812937198
8812937199,-83.8898503,9.9192833,Ubicacion 8812937199
8812937200,-83.8898227,9.9196741,Ubicacion 8812937200
8812937201,-83.889435,9.9192483,Ubicacion 8812937201
8812937202,-83.8893882,9.9196437,Ubicacion 8812937202
8812937203,-83.8889754,9.9192097,Ubicacion 8812937203
8812937204,-83.8889507,9.9195921,Ubicacion 8812937204
8813012785,-83.9855659,9.8352524,Ubicacion 8813012785
8813012797,-83.9850631,9.8335831,Ubicacion 8813012797
8814999969,-83.9935619,9.8606729,Ubicacion 8814999969
8814999970,-83.9941838,9.8600127,Ubicacion 8814999970
8821295867,-84.0090858,9.8964077,Ubicacion 8821295867
8821295873,-84.0028584,9.8831538,Ubicacion 8821295873
8821380847,-83.9802412,9.9005276,Ubicacion 8821380847
8821380848,-83.9800099,9.9009225,Ubicacion 8821380848
8821383340,-83.9765464,9.8958472,Ubicacion 8821383340
8821383341,-83.9762403,9.8955077,Ubicacion 8821383341
8821420522,-83.9680617,9.9054311,Ubicacion 8821420522
8821522842,-83.9709688,9.9200001,Ubicacion 8821522842
8821590125,-83.9739866,9.9083307,Ubicacion 8821590125
8821747990,-83.9965114,9.9413801,Ubicacion 8821747990
8821781334,-83.9923768,9.9104237,Ubicacion 8821781334
8821781337,-83.9948637,9.9113606,Ubicacion 8821781337
8821781338,-83.9948298,9.9102255,Ubicacion 8821781338
8821870666,-83.988434,9.9302203,Ubicacion 8821870666
8822773626,-84.0017482,9.8987797,Ubicacion 8822773626
8828516738,-83.9974105,9.9040936,Ubicacion 8828516738
8828538819,-83.9726227,9.9135822,Ubicacion 8828538819
8828538825,-83.9804875,9.9127948,Ubicacion 8828538825
8853777017,-83.9836256,9.9094474,Ubicacion 8853777017
8857853271,-83.7058407,9.8894457,Ubicacion 8857853271
8857853280,-83.705316,9.8893199,Ubicacion 8857853280
8857936470,-83.7058195,9.8651991,Ubicacion 8857936470
8857936793,-83.7100583,9.8557537,Ubicacion 8857936793
8857961030,-83.7115085,9.8712745,Ubicacion 8857961030
8860561675,-83.7516812,9.9617972,Ubicacion 8860561675
8860561676,-83.7510214,9.961738,Ubicacion 8860561676
8860708651,-83.7366356,10.0362989,Ubicacion 8860708651
8860708894,-83.7419547,10.0403474,Ubicacion 8860708894
8863617386,-83.7194993,9.9397885,Ubicacion 8863617386
8863617408,-83.7238469,9.9399177,Ubicacion 8863617408
8863617410,-83.7230058,9.9389959,Ubicacion 8863617410
8863652519,-83.727179,9.9434612,Ubicacion 8863652519
8865215541,-83.9966095,9.9218762,Ubicacion 8865215541
8878291694,-83.9077802,9.8869718,Ubicacion 8878291694
8878291695,-83.9070708,9.8866248,Ubicacion 8878291695
8880529979,-83.8768568,9.8753795,Ubicacion 8880529979
8880530018,-83.8737184,9.8747417,Ubicacion 8880530018
8880530035,-83.8704193,9.8745673,Ubicacion 8880530035
8880530041,-83.8685246,9.8878083,Ubicacion 8880530041
8880530045,-83.8670769,9.8896592,Ubicacion 8880530045
8880530050,-83.870737,9.8908482,Ubicacion 8880530050
8880530051,-83.8712393,9.8908535,Ubicacion 8880530051
8880531212,-83.8712257,9.8583756,Ubicacion 8880531212
8880531213,-83.871693,9.8579173,Ubicacion 8880531213
8880531214,-83.8715385,9.857701,Ubicacion 8880531214
8880571765,-83.875248,9.8922607,Ubicacion 8880571765
8880571766,-83.8753996,9.8910895,Ubicacion 8880571766
8880708129,-83.8886401,9.915492,Ubicacion 8880708129
8880723520,-83.865173,9.946847,Ubicacion 8880723520
8880723521,-83.8652166,9.9478557,Ubicacion 8880723521
8880723538,-83.8669378,9.9466732,Ubicacion 8880723538
8880805586,-83.834349,9.9024988,Ubicacion 8880805586
8880812125,-83.8454425,9.8919271,Ubicacion 8880812125
8880812126,-83.8454259,9.8913068,Ubicacion 8880812126
8880812128,-83.8444068,9.8922914,Ubicacion 8880812128
8880812129,-83.843474,9.8926764,Ubicacion 8880812129
8880826942,-83.8457268,9.8858473,Ubicacion 8880826942
8881048762,-83.8457018,9.8818941,Ubicacion 8881048762
8881048765,-83.8433984,9.8797828,Ubicacion 8881048765
8881094283,-83.8418583,9.9183575,Ubicacion 8881094283
8881094284,-83.8418648,9.9192782,Ubicacion 8881094284
8881106595,-83.8967844,9.9323109,Ubicacion 8881106595
8881106612,-83.8934554,9.9303465,Ubicacion 8881106612
8881125419,-83.8808897,9.9199701,Ubicacion 8881125419
8881125421,-83.8803901,9.9197195,Ubicacion 8881125421
8881168229,-83.8426039,9.9270911,Ubicacion 8881168229
8881168237,-83.8448749,9.9262486,Ubicacion 8881168237
8881168238,-83.8506922,9.927113,Ubicacion 8881168238
8881190243,-83.8351946,9.9356865,Ubicacion 8881190243
8881200142,-83.8321243,9.9384277,Ubicacion 8881200142
8881200145,-83.8322259,9.9386458,Ubicacion 8881200145
8881200150,-83.8327178,9.9389456,Ubicacion 8881200150
8881200151,-83.8329284,9.9382989,Ubicacion 8881200151
8881203134,-83.8353747,9.9356554,Ubicacion 8881203134
8881203154,-83.8334651,9.9336167,Ubicacion 8881203154
8881203155,-83.830679,9.9373217,Ubicacion 8881203155
8881203159,-83.8320904,9.9372898,Ubicacion 8881203159
8883385209,-83.9882492,9.9028939,Ubicacion 8883385209
8883385212,-83.9884651,9.9029908,Ubicacion 8883385212
8883385213,-83.9879181,9.9029036,Ubicacion 8883385213
8883385214,-83.9879466,9.9032705,Ubicacion 8883385214
8889335279,-83.9355923,9.8755807,Ubicacion 8889335279
8889335283,-83.9361234,9.8758249,Ubicacion 8889335283
8922751841,-83.9403017,9.87842,Ubicacion 8922751841
8922751843,-83.9402032,9.8788131,Ubicacion 8922751843
8997147188,-83.9358017,9.8515455,Ubicacion 8997147188
8997147189,-83.9362049,9.851197,Ubicacion 8997147189
9111697174,-83.9978485,9.9172533,Ubicacion 9111697174
9111697177,-83.9978326,9.9173717,Ubicacion 9111697177
9120402829,-83.8011172,9.957108,Ubicacion 9120402829
9120403499,-83.8122524,9.9535761,Ubicacion 9120403499
9120414350,-83.8069457,9.9652314,Ubicacion 9120414350
9121270634,-83.8321719,9.9606718,Ubicacion 9121270634
9121304431,-83.8582242,9.9554093,Ubicacion 9121304431
9159556799,-83.9461766,9.8563425,Ubicacion 9159556799
9165939609,-83.971571,9.8436569,Ubicacion 9165939609
9235104586,-83.9666672,9.8440891,Ubicacion 9235104586
9258602230,-83.9488334,9.8152373,Ubicacion 9258602230
9261218216,-83.9873025,9.837389,Ubicacion 9261218216
9261223817,-83.9873066,9.8368041,Ubicacion 9261223817
9261223818,-83.9867021,9.836801,Ubicacion 9261223818
9261223819,-83.987642,9.8367961,Ubicacion 9261223819
9261223822,-83.9878631,9.8381604,Ubicacion 9261223822
9261223827,-83.9879354,9.837162,Ubicacion 9261223827
9261223852,-83.9800257,9.8349902,Ubicacion 9261223852
9261223853,-83.9819989,9.835853,Ubicacion 9261223853
9261223893,-83.9815772,9.8290482,Ubicacion 9261223893
9261223894,-83.9833518,9.8351185,Ubicacion 9261223894
9261223907,-83.9816313,9.8337754,Ubicacion 9261223907
9261223986,-83.9868922,9.8414244,Ubicacion 9261223986
9261223987,-83.9876114,9.8409459,Ubicacion 9261223987
9261223988,-83.9877246,9.8415353,Ubicacion 9261223988
9261459048,-84.0004549,9.8293986,Ubicacion 9261459048
9261459092,-84.0012692,9.8233768,Ubicacion 9261459092
9261459100,-83.9994389,9.8217122,Ubicacion 9261459100
9261459106,-83.9915868,9.831664,Ubicacion 9261459106
9261459107,-83.9940752,9.8156344,Ubicacion 9261459107
9261459137,-83.9948246,9.8368946,Ubicacion 9261459137
9261507676,-84.0014344,9.836176,Ubicacion 9261507676
9261507677,-84.0011929,9.8355714,Ubicacion 9261507677
9261888518,-83.9535133,9.9051761,Ubicacion 9261888518
9321499700,-83.8177255,9.8583727,Ubicacion 9321499700
9321530777,-83.8097009,9.8862209,Ubicacion 9321530777
9321532960,-83.7996984,9.8667959,Ubicacion 9321532960
9321571180,-83.815054,9.8668091,Ubicacion 9321571180
9321571186,-83.816438,9.8675834,Ubicacion 9321571186
9321711004,-83.8164058,9.9076509,Ubicacion 9321711004
9327390798,-83.8443698,9.9069858,Ubicacion 9327390798
9327399728,-83.8374089,9.8629404,Ubicacion 9327399728
9327399754,-83.8055456,9.8779155,Ubicacion 9327399754
9327399766,-83.8017754,9.8753775,Ubicacion 9327399766
9327399816,-83.8127983,9.8472353,Ubicacion 9327399816
9327399831,-83.83656,9.8576091,Ubicacion 9327399831
9327399844,-83.8335477,9.8577388,Ubicacion 9327399844
9327399846,-83.833977,9.8472405,Ubicacion 9327399846
9327405392,-83.8983017,9.9482446,Ubicacion 9327405392
9327405396,-83.8988543,9.9487466,Ubicacion 9327405396
9327406506,-83.9241377,9.9424184,Ubicacion 9327406506
9327406638,-83.9308755,9.9498825,Ubicacion 9327406638
9327430080,-83.7804202,10.0503376,Ubicacion 9327430080
9328788217,-83.7636387,9.9157531,Ubicacion 9328788217
9343587144,-83.8382229,9.8601525,Ubicacion 9343587144
9343587169,-83.842666,9.8592196,Ubicacion 9343587169
9343587173,-83.8428524,9.8587902,Ubicacion 9343587173
9349333688,-83.9474589,9.8523017,Ubicacion 9349333688
9349333689,-83.9474705,9.8522302,Ubicacion 9349333689
9349333690,-83.9473222,9.8522776,Ubicacion 9349333690
9349333691,-83.9473275,9.8522093,Ubicacion 9349333691
9349333692,-83.9474601,9.8550759,Ubicacion 9349333692
9349333693,-83.9474861,9.8550152,Ubicacion 9349333693
9351783438,-83.9482436,9.8523509,Ubicacion 9351783438
9354904131,-83.777888,9.9329147,Ubicacion 9354904131
9354950129,-83.797114,9.9183609,Ubicacion 9354950129
9366425599,-83.8754959,9.8975551,Ubicacion 9366425599
9366479531,-83.8941486,9.9152609,Ubicacion 9366479531
9371324647,-83.9180609,9.8756278,Ubicacion 9371324647
9379922032,-83.8421946,9.8496987,Ubicacion 9379922032
9379922035,-83.8441958,9.8482939,Ubicacion 9379922035
9379922037,-83.8437372,9.8482834,Ubicacion 9379922037
9379922040,-83.8436908,9.8487609,Ubicacion 9379922040
9379922041,-83.8438213,9.847698,Ubicacion 9379922041
9448184979,-83.8384769,9.8263983,Ubicacion 9448184979
9448234419,-83.832565,9.857299,Ubicacion 9448234419
9448600125,-83.8159759,9.8384337,Ubicacion 9448600125
9448600132,-83.8161,9.8373506,Ubicacion 9448600132
9448600144,-83.8130684,9.8348522,Ubicacion 9448600144
9450049046,-83.8242137,9.8477048,Ubicacion 9450049046
9450049047,-83.8237264,9.8472751,Ubicacion 9450049047
9450049048,-83.8176552,9.8515691,Ubicacion 9450049048
9450049068,-83.8175669,9.8479019,Ubicacion 9450049068
9451350553,-83.8655398,9.8270814,Ubicacion 9451350553
9453311448,-83.7973752,9.8723771,Ubicacion 9453311448
9453401325,-83.8097266,9.8240576,Ubicacion 9453401325
9453401326,-83.8094533,9.8235563,Ubicacion 9453401326
9453523951,-83.862916,9.8361716,Ubicacion 9453523951
9453523952,-83.8629756,9.8356246,Ubicacion 9453523952
9453523965,-83.8629117,9.8344366,Ubicacion 9453523965
9453667278,-83.8632111,9.8327282,Ubicacion 9453667278
9453667284,-83.8672458,9.8324478,Ubicacion 9453667284
9453790517,-83.8604558,9.8433169,Ubicacion 9453790517
9511762160,-83.9446958,9.8707751,Ubicacion 9511762160
9512183423,-83.99873,9.9192576,Ubicacion 9512183423
9634449301,-83.9827801,9.9075551,Ubicacion 9634449301
9634679161,-83.9438835,9.8959213,Ubicacion 9634679161
9634679166,-83.9433717,9.896189,Ubicacion 9634679166
9639098998,-83.8667652,9.8912142,Ubicacion 9639098998
9639851335,-83.8633694,9.8908331,Ubicacion 9639851335
9671527489,-83.9659226,9.8447158,Ubicacion 9671527489
9671527490,-83.9604264,9.8426778,Ubicacion 9671527490
9671527491,-83.9609547,9.8423709,Ubicacion 9671527491
9671539901,-83.9624413,9.8430059,Ubicacion 9671539901
9671539902,-83.9624608,9.8425728,Ubicacion 9671539902
9686074370,-83.7665147,9.9295391,Ubicacion 9686074370
9686074391,-83.7747133,9.928289,Ubicacion 9686074391
9690220377,-83.9475502,9.8564703,Ubicacion 9690220377
9696325562,-83.9133748,9.8580708,Ubicacion 9696325562
9698432671,-83.9094251,9.8535417,Ubicacion 9698432671
9698432676,-83.9093966,9.8525527,Ubicacion 9698432676
9698522617,-83.9114869,9.8494945,Ubicacion 9698522617
9698522618,-83.9114843,9.8498145,Ubicacion 9698522618
9698522619,-83.9111004,9.84949,Ubicacion 9698522619
9698522620,-83.9111039,9.8497875,Ubicacion 9698522620
9750069657,-83.9714766,9.8468746,Ubicacion 9750069657
9750069658,-83.9713801,9.8468457,Ubicacion 9750069658
9750069659,-83.9709469,9.8467355,Ubicacion 9750069659
9750069661,-83.9713992,9.8467376,Ubicacion 9750069661
9750069664,-83.9717577,9.844861,Ubicacion 9750069664
9750069667,-83.9712908,9.8483972,Ubicacion 9750069667
9750069668,-83.9707812,9.8482671,Ubicacion 9750069668
9750069670,-83.9711937,9.8482705,Ubicacion 9750069670
9750069679,-83.9712922,9.844777,Ubicacion 9750069679
9750069680,-83.9716552,9.8448548,Ubicacion 9750069680
9750069681,-83.9716629,9.8447369,Ubicacion 9750069681
9750069684,-83.9713008,9.844713,Ubicacion 9750069684
9750069689,-83.9712072,9.84878,Ubicacion 9750069689
9750069696,-83.9713131,9.8482922,Ubicacion 9750069696
9750082532,-83.9717734,9.8447527,Ubicacion 9750082532
9750082676,-83.9715498,9.8457966,Ubicacion 9750082676
9750082677,-83.9716061,9.8458042,Ubicacion 9750082677
9750082678,-83.9713135,9.8475673,Ubicacion 9750082678
9750082679,-83.9713683,9.8475751,Ubicacion 9750082679
9750082722,-83.9717427,9.8443208,Ubicacion 9750082722
9750082723,-83.9718069,9.8443284,Ubicacion 9750082723
9750756592,-83.9406508,9.8728733,Ubicacion 9750756592
9750756597,-83.9411603,9.8769826,Ubicacion 9750756597
9752988176,-83.8062517,9.8884568,Ubicacion 9752988176
9812761658,-83.9538085,9.9022131,Ubicacion 9812761658
9812761659,-83.9534906,9.902064,Ubicacion 9812761659
9880320576,-83.9844046,9.9070205,Ubicacion 9880320576
9880320604,-83.9849154,9.9080116,Ubicacion 9880320604
9885421684,-83.9267651,9.8518641,Ubicacion 9885421684
9885425670,-83.9269828,9.8626122,Ubicacion 9885425670
9885425671,-83.9265422,9.8632355,Ubicacion 9885425671
9920050692,-84.0161912,9.8980727,Ubicacion 9920050692
9943097705,-83.9418169,9.8406673,Ubicacion 9943097705
9943097706,-83.9416618,9.840713,Ubicacion 9943097706
9947832542,-83.9123119,9.8573222,Ubicacion 9947832542
9952019278,-83.9303302,9.8516471,Ubicacion 9952019278
9952019279,-83.9296255,9.8515233,Ubicacion 9952019279
9978568342,-83.9736405,9.8425741,Ubicacion 9978568342
9978568343,-83.9739982,9.8425239,Ubicacion 9978568343
9978568344,-83.9738986,9.8424982,Ubicacion 9978568344
10011618997,-84.0059549,9.9212868,Ubicacion 10011618997
10032514590,-83.9133081,9.8542731,Ubicacion 10032514590
10032514612,-83.9135,9.8542136,Ubicacion 10032514612
10032514616,-83.9134057,9.8542294,Ubicacion 10032514616
10032514627,-83.9134457,9.8540153,Ubicacion 10032514627
10032514861,-83.9132301,9.8544385,Ubicacion 10032514861
10032514862,-83.9134693,9.8544314,Ubicacion 10032514862
10040766517,-83.9074977,9.8647307,Ubicacion 10040766517
10045167043,-83.9941957,9.9232607,Ubicacion 10045167043
10046259419,-83.8934508,9.8618862,Ubicacion 10046259419
10115143651,-83.9396697,9.8784867,Ubicacion 10115143651
10115143652,-83.9392,9.8780899,Ubicacion 10115143652
10267785803,-83.8776295,9.8436666,Ubicacion 10267785803
10272822209,-83.9106546,9.8640678,Ubicacion 10272822209
10279194006,-84.0361565,9.8218935,Ubicacion 10279194006
10279198879,-83.9930964,9.8477796,Ubicacion 10279198879
10281261556,-83.9007962,9.9637996,Ubicacion 10281261556
10281261571,-83.9045889,9.9538658,Ubicacion 10281261571
10281318219,-83.8622529,9.8705338,Ubicacion 10281318219
10281319035,-83.7984216,9.8212566,Ubicacion 10281319035
10281319047,-83.7756336,9.8530174,Ubicacion 10281319047
10281319056,-83.7710363,9.8544392,Ubicacion 10281319056
10286929296,-83.9983184,9.9233974,Ubicacion 10286929296
10286929297,-83.9981548,9.9234612,Ubicacion 10286929297
10287644482,-83.7990356,9.9297561,Ubicacion 10287644482
10287663085,-83.7992243,9.8988742,Ubicacion 10287663085
10287663136,-83.8034561,9.8712432,Ubicacion 10287663136
10287685688,-83.9658344,9.9418301,Ubicacion 10287685688
10287697728,-83.9460618,9.8262382,Ubicacion 10287697728
10287699150,-83.9577207,9.8958704,Ubicacion 10287699150
10287701247,-83.9993861,9.85918,Ubicacion 10287701247
10287774933,-83.9123511,9.9525614,Ubicacion 10287774933
10287788901,-83.9601856,9.8421956,Ubicacion 10287788901
10287788902,-83.9613346,9.8417164,Ubicacion 10287788902
10287788903,-83.9613172,9.8413152,Ubicacion 10287788903
10287788904,-83.9598423,9.8419287,Ubicacion 10287788904
10287788905,-83.9606242,9.8415873,Ubicacion 10287788905
10287788908,-83.9778024,9.82206,Ubicacion 10287788908
10287808427,-83.9742302,9.8268075,Ubicacion 10287808427
10287808473,-83.9740839,9.8307477,Ubicacion 10287808473
10287845503,-83.7288787,9.9011551,Ubicacion 10287845503
10287845809,-83.7084996,9.8243985,Ubicacion 10287845809
10287885855,-84.0135777,9.8889185,Ubicacion 10287885855
10287898513,-83.8690162,9.8962581,Ubicacion 10287898513
10287898521,-83.8640746,9.8971435,Ubicacion 10287898521
10287930932,-83.8797301,9.9229761,Ubicacion 10287930932
10287931025,-83.8635725,9.9146936,Ubicacion 10287931025
10287931035,-83.8633068,9.9094044,Ubicacion 10287931035
10287931042,-83.8612765,9.9105692,Ubicacion 10287931042
10287931091,-83.8605845,9.8997966,Ubicacion 10287931091
10287931099,-83.8543296,9.8823336,Ubicacion 10287931099
10287931114,-83.8572238,9.8885163,Ubicacion 10287931114
10287964357,-83.8467255,9.8657151,Ubicacion 10287964357
10287964396,-83.8413611,9.8575944,Ubicacion 10287964396
10287964438,-83.8670026,9.8630506,Ubicacion 10287964438
10287964443,-83.8706729,9.8636496,Ubicacion 10287964443
10287964461,-83.8427614,9.8275172,Ubicacion 10287964461
10287964466,-83.8447735,9.828766,Ubicacion 10287964466
10287964537,-83.8040026,9.8337435,Ubicacion 10287964537
10292577796,-83.8691941,9.8387432,Ubicacion 10292577796
10292577802,-83.8633955,9.8422975,Ubicacion 10292577802
10292578232,-83.8480704,9.8489314,Ubicacion 10292578232
10297764842,-83.9305479,9.8321848,Ubicacion 10297764842
10297764843,-83.9316802,9.8325092,Ubicacion 10297764843
10297764845,-83.9303235,9.8330678,Ubicacion 10297764845
10297764847,-83.9315369,9.8334027,Ubicacion 10297764847
10297764848,-83.9326472,9.8332481,Ubicacion 10297764848
10297764849,-83.9304323,9.8326436,Ubicacion 10297764849
10297764874,-83.9391698,9.850097,Ubicacion 10297764874
10297764903,-83.9391704,9.8500039,Ubicacion 10297764903
10297764919,-83.9389083,9.8583521,Ubicacion 10297764919
10312028412,-83.9927743,9.8439972,Ubicacion 10312028412
10312028413,-83.9924552,9.8453108,Ubicacion 10312028413
10315724984,-83.9595825,9.841607,Ubicacion 10315724984
10315724987,-83.9647752,9.8438425,Ubicacion 10315724987
10315724989,-83.9645173,9.8428493,Ubicacion 10315724989
10315724993,-83.9647838,9.8437432,Ubicacion 10315724993
10315724994,-83.9649325,9.8437645,Ubicacion 10315724994
10315724995,-83.9570888,9.8490651,Ubicacion 10315724995
10315724997,-83.9567866,9.8489234,Ubicacion 10315724997
10315748241,-83.9091975,9.8776046,Ubicacion 10315748241
10315748243,-83.9106085,9.8768439,Ubicacion 10315748243
10315748244,-83.9071109,9.8767615,Ubicacion 10315748244
10315748255,-83.9080144,9.876779,Ubicacion 10315748255
10315748256,-83.9070871,9.8773584,Ubicacion 10315748256
10315748257,-83.9075614,9.8767721,Ubicacion 10315748257
10315748258,-83.9075377,9.8774693,Ubicacion 10315748258
10315748259,-83.9080031,9.8773963,Ubicacion 10315748259
10315748260,-83.9084774,9.8767937,Ubicacion 10315748260
10315748261,-83.9084566,9.8773233,Ubicacion 10315748261
10315748262,-83.908922,9.8768041,Ubicacion 10315748262
10315748263,-83.9089102,9.8773846,Ubicacion 10315748263
10315748264,-83.9093873,9.8768151,Ubicacion 10315748264
10315748266,-83.9098439,9.877262,Ubicacion 10315748266
10315748267,-83.9098557,9.8768261,Ubicacion 10315748267
10363088258,-83.9456208,9.838976,Ubicacion 10363088258
10363088259,-83.9464609,9.8384623,Ubicacion 10363088259
10363088264,-83.9459666,9.83863,Ubicacion 10363088264
10389641363,-83.8201345,9.8973053,Ubicacion 10389641363
10558569150,-83.8967006,9.8815656,Ubicacion 10558569150
10558569162,-83.8972311,9.880259,Ubicacion 10558569162
10558569163,-83.8990926,9.8803876,Ubicacion 10558569163
10558569166,-83.8987822,9.8801033,Ubicacion 10558569166
10558569181,-83.8962082,9.8813801,Ubicacion 10558569181
10558569182,-83.8978874,9.8801314,Ubicacion 10558569182
10573464277,-83.9445873,9.8427526,Ubicacion 10573464277
10573464280,-83.9447385,9.8421321,Ubicacion 10573464280
10577704462,-83.8252802,9.8435731,Ubicacion 10577704462
10585550490,-83.8111812,9.828355,Ubicacion 10585550490
10610404251,-84.0043904,9.9093805,Ubicacion 10610404251
10613426887,-83.9976723,9.9177932,Ubicacion 10613426887
10613426890,-83.9974218,9.9177544,Ubicacion 10613426890
10613539682,-83.9868441,9.929576,Ubicacion 10613539682
10613539689,-83.9877468,9.9297557,Ubicacion 10613539689
10613539690,-83.9876806,9.9301041,Ubicacion 10613539690
10613539692,-83.9878137,9.9293726,Ubicacion 10613539692
10628334947,-84.0043028,9.909404,Ubicacion 10628334947
10735626207,-83.9254539,9.8917929,Ubicacion 10735626207
10780627667,-83.9406078,9.8415407,Ubicacion 10780627667
10780627669,-83.9404807,9.8411121,Ubicacion 10780627669
10786495608,-83.9302886,9.8333802,Ubicacion 10786495608
10786495610,-83.9302193,9.8333616,Ubicacion 10786495610
10786495612,-83.9303072,9.8331197,Ubicacion 10786495612
10786858743,-83.9624139,9.8434324,Ubicacion 10786858743
10786858749,-83.9625675,9.8434401,Ubicacion 10786858749
10786858751,-83.9625777,9.8435387,Ubicacion 10786858751
10786858759,-83.9623904,9.8435177,Ubicacion 10786858759
10789312723,-83.9206459,9.855817,Ubicacion 10789312723
10789312724,-83.9200978,9.8556242,Ubicacion 10789312724
10846678618,-83.756201,9.9998206,Ubicacion 10846678618
10891606976,-83.9075122,9.8333538,Ubicacion 10891606976
10891606977,-83.9083301,9.8335175,Ubicacion 10891606977
10891606978,-83.9081743,9.8340942,Ubicacion 10891606978
10943194611,-83.9113306,9.8446837,Ubicacion 10943194611
10943194613,-83.9101223,9.8440206,Ubicacion 10943194613
10943194625,-83.9106265,9.8445423,Ubicacion 10943194625
10943202848,-83.9124236,9.8469287,Ubicacion 10943202848
10943202850,-83.9123724,9.8469013,Ubicacion 10943202850
10943223099,-83.9132121,9.8537838,Ubicacion 10943223099
10943223100,-83.9130432,9.8543846,Ubicacion 10943223100
10943223101,-83.9133637,9.8524664,Ubicacion 10943223101
10943223102,-83.9130834,9.8532817,Ubicacion 10943223102
10943358041,-83.9162001,9.8617486,Ubicacion 10943358041
10943358042,-83.9161016,9.8624096,Ubicacion 10943358042
10943458879,-84.00351,9.9299715,Ubicacion 10943458879
10943458883,-84.0028489,9.9298892,Ubicacion 10943458883
10943707093,-83.9087208,9.8799436,Ubicacion 10943707093
10943707094,-83.908017,9.879675,Ubicacion 10943707094
10956346558,-83.9048047,9.9374761,Ubicacion 10956346558
10956356569,-83.911576,9.9235685,Ubicacion 10956356569
10956356572,-83.9121508,9.923835,Ubicacion 10956356572
10956356575,-83.9128286,9.9232039,Ubicacion 10956356575
10958869577,-83.9892963,9.8374743,Ubicacion 10958869577
10958869579,-83.9888464,9.8369193,Ubicacion 10958869579
10958869581,-83.9888464,9.8374816,Ubicacion 10958869581
10958869585,-83.9887867,9.8382164,Ubicacion 10958869585
10960876664,-83.9268558,9.8486261,Ubicacion 10960876664
10960876665,-83.9268831,9.8483339,Ubicacion 10960876665
10960876669,-83.9272172,9.8479053,Ubicacion 10960876669
10961027718,-83.8708311,9.836859,Ubicacion 10961027718
10961027720,-83.8713348,9.8368214,Ubicacion 10961027720
10963039329,-83.9112712,9.8626259,Ubicacion 10963039329
10964937111,-83.9322149,9.8592064,Ubicacion 10964937111
10964937112,-83.9316526,9.8588737,Ubicacion 10964937112
10968381131,-83.8850775,9.8436406,Ubicacion 10968381131
10968381132,-83.8841442,9.845833,Ubicacion 10968381132
10968479408,-83.7828818,9.8825978,Ubicacion 10968479408
10968479422,-83.7848097,9.8814722,Ubicacion 10968479422
10968479423,-83.7838055,9.8826397,Ubicacion 10968479423
10968479427,-83.7832278,9.8824241,Ubicacion 10968479427
10968479428,-83.7829192,9.8820129,Ubicacion 10968479428
10968499021,-83.7805865,9.8762726,Ubicacion 10968499021
10968499047,-83.7759232,9.8737431,Ubicacion 10968499047
10968499048,-83.7787849,9.8771312,Ubicacion 10968499048
10968499050,-83.7770259,9.8753276,Ubicacion 10968499050
10968499051,-83.7787563,9.8735935,Ubicacion 10968499051
10968499061,-83.7744349,9.8747502,Ubicacion 10968499061
10968499080,-83.7847727,9.8719687,Ubicacion 10968499080
