name,lat,lon,nearest_node
Labiratorio Clínico Biomed,9.861156141656966,-83.92146381094955,450502887
Medicina Interna,9.861222076675444,-83.9214525334814,450502887
La Casita,9.861301609290905,-83.92143982241949,450502887
Clínica Santa Lucía,9.861633298491284,-83.92131547913998,450502887
Clínica Orosi,9.861762355151914,-83.92128418251725,450502887
Caja Costarricense de Seguro Social,9.862539525809916,-83.9211983473987,450502900
Farmacia Miranda,9.86357315,-83.92112685,365302251
KFC,9.86379185680872,-83.9210944425985,365302251
Parqueo Publico,9.867019119900974,-83.9206197435733,11330256705
Clínica Sn. Padre Pio,9.868226833208807,-83.92054476659686,588818195
Bar La Lucha,9.866721847689803,-83.92182420192505,11330256706
Clínica Leiva,9.867375444828427,-83.92618837796574,452651217
Pollo Frito Rico Rico,9.875785683510209,-83.93334733385002,3009868676
Restaurante El Elegante,9.876371505735834,-83.93349663116086,3009868684
Centro Comercial Paseo del Sol,9.876881491864015,-83.93355130895756,3009868684
Soda Doña Amelia,9.877313002184215,-83.93385277461608,620070274
Veterinaria Leandrea,9.878165103148584,-83.93405251524396,417243190
Centro Médico Virgen de Guadalupe,9.878410000000002,-83.93430545,3009871801
Bar Rock Fest A Ultima Copa,9.881949789729925,-83.93582570000385,627944983
Laboratorio Clínica Probe Lab,9.8678049653661,-83.90436053498159,281363335
Bar La Garza,9.868339250000002,-83.90427294999998,596515667
Farmacia AMPM,9.868153935566662,-83.90429889858615,596515667
Consultorio Médico,9.868225352734335,-83.90427906906721,596515667
Bar Mexico,9.870117972570537,-83.90407898375769,596515680
Dental,9.872953970666783,-83.90433372033804,281363343
Farmacia Farmaulett,9.86859530070531,-83.90490763582625,596515665
Mei Feng,9.866237040668068,-83.90607412204949,596515601
Restaurante Len Nam,9.865451799999997,-83.90834405,2290644987
La Planchita Mexicana,9.86316517712748,-83.91427865812918,809892695
Clínica Dental,9.862982552471228,-83.91501941634183,365302244
Marisqueando - Delicias del Mar,9.86308323045925,-83.91588046982343,365302244
Momento's Café,9.863188850000004,-83.91656825000001,365302245
Caja de Ande,9.863580850530251,-83.91964157995325,452651229
Banco Popular,9.86350388840269,-83.91984242643645,452651229
Donde Paco - Las Delicias,9.86375207192119,-83.92056809710488,596520510
Heladeria & Batidos,9.86375627209472,-83.92060317268094,596520510
McDonald's,9.863719480584287,-83.92088892754636,365302251
Appetit,9.864399277430179,-83.92559520708907,452651212
Bar Pertutti Restaurante,9.862593000000002,-83.92731034999998,450502873
Clínica Dental,9.862193778655955,-83.92944981788995,1647512389
Clínica Domingo Savio,9.862030891651282,-83.92961781638505,472498691
Vital Vet,9.8614377876379,-83.92998216870039,472498697
Farmacia El Molino,9.857546254730968,-83.93229192894995,472498740
RISUM Dental Care,9.848158874088025,-83.939039138257,491588584
La Comelona,9.841119885575278,-83.94126817231151,472374716
Pollo Frito El Camperito,9.841043396105404,-83.94245255441105,655320036
BrandenBurger,9.841044150000005,-83.94247965,655320036
Café Rey,9.84081169817102,-83.94368178332,7243408181
Clínica Dental,9.8404358,-83.9439751,1374415286
Academia de Arte,9.838233705248772,-83.9474845339685,1181836647
Troncos Bar,9.839888551148402,-83.94942726710141,660402573
Bar Vikingos,9.860847861919247,-83.93710016873612,472374750
Delegación Policial de Guadalupe,9.86169885,-83.93562034999998,472498749
Apetitos 2,9.862552432942206,-83.9339910723647,472498743
Restaurante Moderno,9.862638396216493,-83.93389830658668,472498743
La Nueva Vita,9.860024639178162,-83.93621377975911,472498748
Dentista Dra. Carla Herce,9.857850749999999,-83.93632089999998,479421259
Pizza Daniela,9.854259404404816,-83.93758393694718,491588551
Capilla Sagrado Corazón de Jesús,9.848638518870334,-83.93907636163883,573449717
Mucap,9.845391946296417,-83.93697899521587,472498769
La Rancherita,9.844568915499764,-83.93445887108297,660402623
Bar La Asunción,9.844527078013467,-83.9342969056535,660402623
Capilla - La Asunción,9.844462974138064,-83.93159019499787,660402619
Servicentro Metrópoli,9.856709052318344,-83.9238881546757,11114919509
Tropimangos #2,9.85689575,-83.92335809999999,472374687
Farmacia del Sur,9.858414276546682,-83.92304745958327,472395245
Clínica Santo Tomás,9.859707877052966,-83.92272810869223,450502896
Ebais Pitahaya,9.860197445872325,-83.92272572536204,450502896
Super y Cafetería,9.862373200000002,-83.9215234,450502900
Dr. Orlando Cascante Jiménez,9.862420543744513,-83.92151714764873,450502900
Pollolandia,9.862649580626023,-83.92150034285233,450502900
Farmacia AMPM,9.862687245601288,-83.92148932062442,450502900
Veterinaria El Camión,9.86705254678551,-83.92090127613076,11330256705
Pizza Olivera,9.870120262984306,-83.92047377267416,588952306
Clínica Odontologica,9.870531900000001,-83.9204377,588952306
Parroquia San Nicolás Tolentino,9.87546362050016,-83.93357826880188,3009868676
Clínica Dental,9.87850887352971,-83.93470093815614,3009871801
Pollo a la Leña #11,9.881948732928498,-83.93610900863834,627944983
La Casona del Cafetal,9.8281217102894,-83.81123897472479,10585550490
Estación de Buses Transplusa,9.90626101243625,-83.9721469968412,272752958
Unidad Pedagógica San Diego,9.901369194750057,-84.00085860191386,12049515712
Estación de Bomberos 3-5,9.835126960453994,-83.86675279993673,332472402
Iglesia de Paso Ancho,9.88654652990508,-83.86673110376532,288667799
Bar Los Amigos,9.886700132270185,-83.86563713563335,3852267334
Parroquia Santa Rosa de Lima,9.92544811658883,-83.69729522468339,8857596002
Parroquia Santa Teresita del Niño Jesús,9.975232035780873,-83.6443925676523,1817000968
Escuela Santa Teresita,9.973566541967596,-83.64238572274382,4220776970
Liceo Santa Teresita,9.978514261980589,-83.65156826001433,1817000869
CAIPAD Turrialba,9.907609312239273,-83.6890171229634,540898099
Jardín de Niños Turrialba,9.901403531788919,-83.68234182896093,3960297695
Escuela San Rafael,9.903566321611951,-83.67778490230086,1442714872
Escuela La Margot,9.90963877299747,-83.68194996886949,560112146
Centro Educativo Jorge Debravo,9.91539846918001,-83.68384367865916,3679458674
Escuela Dr. Valeriano Fernández,9.917445400737348,-83.67765572277655,7391281530
Escuela Carmen Lyra,9.911783101333178,-83.67414761722947,571710785
Escuela de Azul,9.9126635614342,-83.66482841930711,3185939635
Centro de Enseñanza Especial Turrialba,9.898324353575497,-83.67810005475785,497089505
Escuela Rodolfo Herzog Müller,9.851030547081795,-83.61000311790835,4222956158
Colegio Técnico Profesional de La Suiza,9.85348662987781,-83.61734196335894,5010364824
Parroquia San Isidro Labrador,9.852675672854321,-83.61385081283893,5010363429
Liceo de Tucurrique,9.850320014300454,-83.71539962383798,2679760600
Escuela José María Castro Madriz,9.811534967417861,-83.70476426939462,3206673607
Colegio Ambientalista de Pejibaye,9.814832928179289,-83.70092711464275,10287845865
Colegio Ambientalista de Pejibaye,9.814832928179289,-83.70092711464275,10287845865
Ebais Pejibaye,9.81165870238708,-83.7043398155826,288645755
Municipalidad de La Unión,9.908305757547982,-83.98522552179372,9880320604
Iglesia de Tablón,9.829953650000002,-84.00786254999998,2349483638
Iglesia de Higuito,9.820133286794249,-83.96014957340157,3570385121
Saúl Bistro,9.909577428429753,-84.01209559936687,276540033
Escuela La Asunción,9.844156332839203,-83.92981111718586,663406166
Salón Comunal,9.908168101386867,-83.97912481462694,4407851176
Escuela Carolina Bellelli de Malavassi,9.90750623421585,-83.97419591287967,278192126
Servi Indoor Tres Ríos,9.905021062051198,-83.98871966509294,11114763474
Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud,9.905420698246875,-83.99026315188141,1420159732
Campo Escuela Nacional Iztarú,9.888915033574408,-83.96924674774519,1084284446
Escuela Yerbabuena,9.915363639876023,-83.9780265566283,4411330194
Ebais Santa Teresita,9.975914130872777,-83.64628286395265,611914436
Clínica CCSS Pacayas,9.916490236511413,-83.80939537633394,1438103669
Kinder Antoniana,9.848001605895627,-83.94001072442886,573449719
Escuela Antoniana,9.848333184745494,-83.94151520888114,573449715
Escuela Moisés Coto Fernández,9.920015905680192,-83.9808611459118,4493364309
Banco Popular,9.907082130776399,-83.98625426867794,416710543
Escuela de Corralillo,9.79388350678418,-84.03596781875014,3855828861
Liceo de Corralillo,9.796543014974043,-84.03454153857379,12205359791
BCR,9.874109281695738,-83.94435574036599,12676565266
Escuela Ricardo Andre Strauch,9.918899278455985,-83.99026546444091,660942628
Parqueo Empleados Irex,9.923261080993958,-83.98850596392985,418105088
Iglesia San Francisco,9.925661417220486,-83.98586142175479,418105090
Delegación Policial Concepción,9.926201985798178,-84.00097949125664,276247395
Iglesia Brazos de Amor,9.92649245,-84.00131755000002,276247394
Restaurante Buena Suerte,9.925369132159656,-83.99952865263649,3857498637
La Carreta,9.924512233333333,-83.9982802,584227783
Angloamerican Preschool,9.91847273632848,-83.99779145631756,418105077
Centro Educativo Yaba,9.916789999999999,-83.99719814999999,6600987391
Anglo American School,9.917195048909988,-83.9962599666006,6600987391
Centro de Recuperación a Adicciones Hogares Crea,9.934199519683988,-83.97700161756764,417008614
Monasterio Benedictino de San José,9.838226094683861,-83.8759923591309,1834549804
Hogares Magdala,9.839349327057255,-83.87588135467222,1283536273
INA - Centro de Formación Paraíso,9.842081451540071,-83.88263901862894,3330992872
Parroquia San Miguel Arcángel,9.812214752176306,-83.70465869479153,510159384
Escuela San Francisco,9.926422479808144,-83.99064558344598,6601185440
Salón Comunal,9.926730950204366,-83.99025622713319,6601185440
Parroquia Santa María Goretti,9.850817696686184,-83.9284016017541,582995527
Clínica Médico Quirurgico,9.861840189101319,-83.92249299987286,450502886
Hospital William Allen Taylor,9.87144720512676,-83.65098275874146,650976418
Fuente Via Diana,9.91176755911379,-83.9962042233034,11828879307
La Iglesia de Jesucristo de los Santos de los Últimos Días,9.930109880346313,-84.00485775408583,11107782674
Bar Jo Jo,9.88823384885901,-84.02860876601544,418106227
Auditorio La Libertad,9.88926137632724,-84.03539753512918,720105889
Iglesia de San Rafael,9.949275384175262,-83.69983026587687,4931172582
"Iglesia de Ntra., Sra del Carmen",9.957680457971044,-83.71725181467023,11007157165
Iglesia de Verbena Sur,9.941131431562544,-83.70073965246463,4931382232
Iglesia de Verbena Norte,9.945538641410295,-83.70255822412307,11038666279
Iglesia de Verbena Norte,9.945538641410295,-83.70255822412307,11038666279
Iglesia de San Antonio,9.961283397345364,-83.71111434014935,3930876322
Feliz,9.909575051724026,-83.98485939524467,278161049
Escuela de Excelencia Tayutic,9.821190448138626,-83.5550510661026,5010271815
Ebais Tayutic,9.822664241685695,-83.55664240112357,5010273125
Escuela Santísima Trinidad,9.816423444293605,-83.56556199645392,5010299239
Escuela San Francisco,9.840979604713961,-83.58188467451617,5010343731
Iglesia de San Francisco de Asís,9.840685322906685,-83.58061726499994,5010344132
Salón Comunal,9.816937515485154,-83.45741599652027,5010421361
Escuela Grano de Oro,9.818161428697683,-83.4555838618039,5010422537
Escuela Grano de Oro,9.818161428697683,-83.4555838618039,5010422537
Liceo Rural Grano de Oro,9.818215651746057,-83.45508897616948,5010422537
Liceo Rural Grano de Oro,9.818215651746057,-83.45508897616948,5010422537
Escuela Jaktain,9.82663815040671,-83.43922797782677,5010422349
Escuela Villa Damaris,9.803213918390709,-83.4460066486244,5010483204
Iglesia de Moravia,9.828736742868669,-83.44205992017692,5010430885
Escuela Tsipiriñak,9.816472300000001,-83.4000865,5010483326
Escuela Tsipiri,9.82078351845385,-83.40409454499385,5010483326
Escuela Jokbata,9.803173669852022,-83.38331724644328,8715789742
Escuela Dikëkläriñak,9.789434083063691,-83.36712221224981,8715789748
Liceo Rural Roca Quemada,9.797833929685039,-83.35920949264128,5010475456
Escuela Tsiniklari,9.79820166642056,-83.35930763272371,5010475456
Escuela Ñuka Kichá,9.79449169462256,-83.4288499343087,5010483320
Escuela Kabebata,9.781118949730406,-83.40880374005958,5010493713
Escuela Tkanyäkä,9.7729049,-83.39464259999998,5010503930
Liceo Rural de Fila Carbón,9.779380758348982,-83.40043952587585,5010503930
Escuela Kaberi,9.739330805350853,-83.4571703260027,8866787850
Escuela Sharabata,9.7637237,-83.47214005,8866787850
Escuela Sikua Ditsä,9.789290924013809,-83.48137002819409,9113567469
Escuela Pacuare,9.828510935761216,-83.51037088657648,5010531451
Escuela Guadalupe,9.83845613411134,-83.52864607806183,8863471049
Escuela República de Brasil,9.830360393482236,-84.00830490670882,2349483598
Escuela Canadá,9.856561935022066,-83.62420252136445,5010400832
Escuela El Carmen,9.862401904187037,-83.6216423409951,5010400881
Iglesia Colonial de Orosi,9.797254419031823,-83.85548529448165,832187132
Salón Comunal,9.797472436589818,-83.85581312401249,832187132
Parroquia San José,9.797863341873528,-83.85556597624597,832187132
Colegio Técnico Profesional de Oreamuno,9.87092986762843,-83.89207006694151,1283541488
Escuela Corazón de Jesús,9.868581020358983,-83.89137354495745,1283541476
Escuela San Ignacio de Loyola,9.880092381380168,-83.9290531128407,617847825
Bar Punto y Aparte,9.896105658115305,-83.87286744246839,617910891
Ebais Cot,9.895894395615082,-83.87338141619703,617910891
Escuela La Pitahaya,9.850277153770561,-83.92941109657214,3071103205
Capilla Las Carmelitas,9.904939017583024,-83.9873799011194,278168392
Comedor 2,9.902300350929172,-83.67173969994153,479493840
Escuela San Martín,9.797132420710456,-84.02097130089243,5521406864
Escuela Patio de Agua,9.802518521061685,-84.01039964825475,957176294
Escuela Caragral,9.78074617581495,-84.0233725602232,3226540611
Delegación Policial de Santa Cruz,9.966361400000002,-83.73118215,600520292
Parroquia Inmaculada Concepción de María,9.966315125631695,-83.73266261669578,600520314
Ebais Santa Cruz,9.966733395666546,-83.73288179905565,600520314
Boule barr,9.85803200202304,-83.91376927537853,2258571461
CatHouse,9.8579324,-83.91519945,588817682
Iglesia de Peralta,9.967074331388563,-83.611889763025,3264699357
Iglesia de La Victoria,9.900970595959476,-83.72969548963444,2331266686
CEN-CINAI,9.901009725929597,-83.72918008342131,11825083435
Parqueo de Los Chespiritos 1,9.616077712930572,-83.81909430505186,1296751784
Saint Edward Shool,9.873728913050517,-83.91558156437063,1312232266
Ebais San Blas,9.873691966842111,-83.91326790064088,597388287
Bar Royal,9.877188620073598,-83.91949554108191,602777579
Ebais San Blas,9.871117975733272,-83.92066953625161,596515808
Tangos,9.872484810640582,-83.91837697225394,602777598
Casa de la Ciudad,9.865277550000002,-83.92297415,281363040
Parqueo Público,9.8648768,-83.9232893,281363040
Parqueo Público,9.86510967532856,-83.91908570631873,281467482
Parqueo Público,9.866440270626496,-83.91899902372192,11114684146
Parqueo Público,9.865299886283355,-83.91545996429315,6369218798
Iglesia de Los Ángeles,9.7717553,-84.03574105000001,622574175
Escuela María Amelia Montealegre,9.907218285878015,-84.00795072708439,417546077
Escuela Calle Girales,9.89628130880183,-84.00229433846653,277829112
Parroquia San Juan Bautista,9.7975222987543,-84.06941193652058,622125116
INA - Centro de Formación Turrialba,9.892827185315905,-83.67671725178808,497089494
Concejo Municipal Distrito Cervantes,9.887810294915623,-83.80961644682274,3573240399
Ebais Cervantes,9.887528186737436,-83.80958093094353,1237400168
Liceo Manuel Emilio Rodríguez Echaverría,9.88706853475151,-83.8111655143773,1237400624
Escuela Luis Cruz Meza,9.887816273388724,-83.80890782542647,479468408
Estación de Bomberos 3-2,9.8948537,-83.7466057,479479066
Estación de Bomberos 3-4,9.90472494885744,-83.99430170903528,278168237
Centro Educativo Indígena Kjalari,9.736058586063548,-83.51156245655953,8866788152
Camino de Paz,9.891684149999996,-83.8739836,617910873
Parroquia San Juan Pablo II,9.923120261036983,-83.98031511297715,417007721
Parroquia Nuestra Señora de los Ángeles,9.903236860656655,-83.62269072600336,4222944096
Escuela Blas Solano Pérez,9.90177262823231,-83.62305774192856,497089617
Parroquia San Antonio de Padua,9.823544827921252,-83.55685905948064,457205632
Escuela Santa Rosa,9.925086211238513,-83.69739820763462,8857596002
Parroquia Inmaculada Concepción de María,9.888051623209758,-83.92926194778134,3070584060
Parroquia Santa Isabel de Portugal,9.825444970021458,-83.80229800559269,835667702
Parroquia Santa Lucía Virgen y Mártir,9.838014648754287,-83.88104983753043,6363375612
Parroquia Nuestra Señora de los Ángeles,9.890585514358996,-83.84257105931405,1237506662
Escuela Cipreses,9.889779624676589,-83.8433286870236,288667703
Parroquia San Vicente de Paul,9.922996214972235,-83.78552400863138,3284650969
Parroquia San Franciso de Asís,9.84198255,-83.91628814999999,1283526047
Parroquia San Isidro Labrador,9.828655791516386,-83.95229974994444,1640057810
Biblioteca Sede del Atlántico,9.902884078839225,-83.67277177025497,479493875
Parqueo Funcionarios,9.901703104968599,-83.67217754467755,479493840
Parqueo para bicicletas,9.901342860956916,-83.67226872181254,479493840
Servicios Sanitarios,9.90264760548272,-83.67161252443827,479493840
INA - Unidad Regional Cartago,9.868876350059196,-83.92974596404227,588952295
CantaRana,9.859201609076374,-83.91741296892843,450502898
Escuela El Empalme,9.7324540114932,-83.95077185387946,3685109039
Escuela Quebrada del Fierro,9.90663239425618,-83.9631377916441,418105017
Estación Experimental Alfredo Volio - UCR,9.91150514548276,-83.95503457807304,6696864698
Escuela El Carmen,9.926640266244004,-83.97422089381239,417010253
Colegio IEM,9.930493586010018,-84.00349277082225,10943458879
Marian Baker School,9.93773682170357,-83.99144501157642,663378911
Escuela Domingo Faustino Sarmiento,9.940755803614744,-83.99430163954656,6601291785
Colegio Alejandro Quesada,9.929924494605965,-83.99207353032186,663378751
Escuela Calle Mesén,9.896232717064876,-84.01196292576797,2362555372
Escuela San Vicente,9.900315388138699,-83.97720202629772,7490927024
Aldeas SOS - La Unión,9.923252239506674,-83.97693379587548,6439610365
Salón Comunal,9.891280906571065,-84.03334635491825,2038619946
Escuela Linda Vista,9.884855699631942,-84.02511893668733,769533852
Iglesia Inmaculado Corazón de María,9.902713431449945,-84.01236837497648,1833777724
Escuela Calle Naranjo,9.931949379956842,-83.99538720901488,900265991
Escuela La Cima,9.932371447568748,-83.97832667621684,2376571877
INA - Centro de Formación Cartago,9.880195448923857,-83.9296423933791,617847832
INA - Centro Nacional Especializado en Agricultura Orgánica,9.883124354993651,-83.89671512749703,10558569150
INA - Centro de Formación Parque ZETA,9.854568248311152,-83.9490452104967,6584833177
UCR - Recinto Paraíso,9.82782045832721,-83.86927630600273,6363104657
Escuela Llano Grande,9.9372139600574,-83.90699062432745,6717748597
Mercado Municipal de Paraíso,9.839574484517401,-83.86705525906096,288590562
Estación de Guardaparques - PN Volcán Turrialba,10.005163551331512,-83.78037928743295,288655899
Iglesia de La Central,10.004162649999998,-83.77919765,288655899
Casa de la Cultura Llano Grande de Cartago,9.93685865,-83.90606484999999,1125964431
Basílica Inmaculada Concepción de María,9.844389229991924,-83.93789269228105,472374571
Salón Parroquial,9.84433601674019,-83.93747739297405,472374725
Liceo Occidental,9.866774478418247,-83.92611929459981,365302256
Delegación Policía de Tránsito Turrialba,9.899299733333333,-83.6793486,479493872
Comedor,9.827657748488342,-83.86911591801513,6363104657
Comedor 1,9.90166997560455,-83.6730823073843,479493875
Biblioteca Sede del Atlántico 2,9.901716706275193,-83.67334102220913,479493873
Iglesia Adventista de El Mora,9.917843825673826,-83.67522859545461,611914166
Comedor institucional este,9.853940416544178,-83.9069496305976,2366252362
La Casita Forestal,9.84960825738308,-83.91034371262425,8359181291
Punto Nieve,9.906617652091018,-83.98608140067978,278168333
Pizza Oliviera,9.906693238036947,-83.98606600932384,278168333
Centro de Atención Semi-Institucional Cartago,9.86406859486314,-83.92593442773783,452651210
Salón Comunal,9.84260735,-83.9917791,2349534146
La 33 Gastropub,9.844606575657487,-83.96650421359993,5951952166
Armonía Campestre,9.843468865598123,-83.9752289604152,622124349
Biblioteca Conmemorativa Orton,9.891427961006976,-83.65403064612002,3069387596
Capilla San Juan María Vianney,9.931759198934856,-83.97756953258465,2376571877
Salón Comunal,9.932527600000002,-83.9777015,2376571877
Escuela Santa Marta,9.877340250260316,-83.75391645044127,2679299489
Salón Comunal,9.877192696473385,-83.75376438973173,2679299489
Iglesia de Santa Marta,9.87871436265746,-83.75624597189946,3284601606
Laboratorio Nacional de Aguas - AyA,9.913053046038176,-83.98435524608483,2397658237
Parroquia María Auxiliadora,9.86534354895142,-83.92700841086948,365302255
Dekra,9.846644453441925,-83.95349183637526,638686478
Salón Comunal,9.909400399999999,-83.67966454999998,7843963342
Servicios Sanitarios,9.902757205423189,-83.67159207412509,479493840
Unidad Pedagójica Barrio Nuevo,9.839731433191163,-83.94997591126801,3570381507
Iglesia de Barrio Nuevo,9.838187231992187,-83.94956923336129,3570381510
McDonald's,9.853861329451822,-83.94763810091433,3927914371
Soda El Bosque,9.908511281907646,-83.98947472450851,278168263
Banco Popular,9.840659921801153,-83.86852071028268,498542848
Ebais La Joya - La Estación,9.8416876,-83.86624355000001,1834517589
Escuela La Gloria,9.868253218204533,-83.73033361167646,2679760917
Escuela Los Alpes,9.895593002754948,-83.73723420282366,8316067230
Escuela Manuel Jiménez de la Guardia,9.893012859005205,-83.7634440136594,2331276444
Escuela El Sitio,9.906323727194103,-83.74520570208963,2679746757
Escuela La Esmeralda,9.919705122217522,-83.71830152901119,7221304609
Marco Aurelio Pereira Ramírez,9.901569468162737,-83.7295634546856,2331266497
Escuela El Congo,9.863610364200799,-83.75385318241635,2679298292
Escuela San Miguel,9.862556937980628,-83.75942680417641,2679708072
Escuela Dr. Carlos Luis Valverde Vega,9.859486551895577,-83.74031988067178,2679480057
Escuela Oriente,9.835925711669013,-83.68670338133352,8318950099
Escuela Plaza Vieja,9.809323066160845,-83.6957681027568,8319010440
Escuela El Humo,9.802251094557526,-83.71502099867594,288645721
Escuela La Fuente,9.875075405845093,-83.83435005287573,1237400290
Escuela Juan E. Sojo Cartín,9.869018024996,-83.81452121199004,1718594568
Escuela Alberto González Soto,9.945679716070698,-83.81338218926558,288662078
Soda Área Deportiva,9.857298053834038,-83.91080883625835,8359834689
Escuela Namaldi,9.978321995429337,-83.32657523371665,5010475456
Liceo Rural de Namaldi,9.978055665993697,-83.32781428565825,5010475456
Salón Comunal,9.97921945,-83.33289915,5010475456
Liceo Rural de Kakebata,9.779976752027858,-83.4091193647789,5010493713
Escuela El Volcán,10.003722012437871,-83.77933228180915,288655899
Escuela Las Virtudes,9.984143296212793,-83.7422290819825,5975669621
Escuela El Sitio de las Abras,9.997070676302597,-83.72236932391097,12164457627
Escuela Calle Vargas,9.980358391808576,-83.72699978286813,8214195842
Escuela Guayabo,9.981340800104865,-83.71546402791286,8446745267
Escuela Santa Cruz,9.966361808841436,-83.73222037702348,600520314
Escuela El Carmen,9.957308450882731,-83.71694741665719,3930846578
Escuela Julia Fernández Rodríguez,9.961794340867774,-83.71176985433493,3930876322
Escuela La Pastora,9.96309488903046,-83.7511805357434,8446897332
Liceo Experimental Bilingüe de Turrialba,9.912934654828453,-83.68081734307309,510140041
Escuela Las Pavas,9.863108641171463,-83.68317846477471,12162610983
Hogar de Ancianos San Buenaventura,9.89796612848124,-83.69417660375862,8447132698
Escuela Juana Dennis,9.89124047352672,-83.68429187458247,5809517385
Escuela El Guayabal,9.837312849999998,-83.93849650000001,5063057668
Escuela Arturo Volio Jiménez,9.870173365301973,-83.94333385461935,3070769989
Restaurante La Georgina,9.558130854986164,-83.72362389568273,1296752123
"Pollo Granjero Concepción, 3 Ríos",9.926774264235734,-84.00096354266942,276247394
Banco Nacional Concep,9.929202484537727,-84.0028754945673,276247390
Cen Cinai El Empalme,9.718317572118144,-83.94930171719582,512919487
El Empalme,9.71879933452612,-83.94946408975353,512919487
La Tavichería,9.93569994041303,-84.00073178224073,900266042
Escuela Cerro Azul,9.969292255803069,-83.35258069079103,5010430910
Escuela Jala Kichá,9.68063598580844,-83.43041425279075,8866787850
Escuela Bonilla,10.022638568956971,-83.6888310689055,4594743944
Escuela Dr. Mariano Figueres Forges,9.766862421809222,-84.05338401602525,3226527110
Escuela Sixto Cordero,9.86035013071896,-83.99357968677637,8814999969
Centro de Operaciones,9.888751383511202,-84.03267148876151,6600929800
Centro de Intervención Temprana - PANI,9.889454141668649,-84.03409196953706,720105889
Centro Infantil y Juvenil,9.889509099999998,-84.03425005,720105889
Gestión Juventudes,9.889797938747817,-84.03602023305145,2038620067
Área de Desarrollo Humano,9.889041604932217,-84.03608138507272,2038620067
Gestión Comunitaria,9.8897922,-84.03715019999999,2038620078
Escuela Dominica,9.914179864233603,-83.69399410291999,5809534392
Escuela Francisco Bonilla Wepol,9.912283495366806,-83.70658206583819,2331273195
Escuela Jesús María,9.92926350898477,-83.64643562865923,1816997295
Escuela El Seis,9.962793341496555,-83.62941020556138,8855493980
Salón Comunal,9.91581167367593,-83.67643059834036,611914165
CEN-CINAI,9.915730887954416,-83.67619369639036,611914165
Salón Comunal,9.908195329091267,-83.68475515596039,2974657409
Escuela Murcia,9.86516083789486,-83.70549159430124,5802484603
Escuela Enrique Pacheco,9.874573223938096,-83.67577395711437,2306420462
Escuela Eslabón,9.87858915047191,-83.63896861736171,5979248471
Estación RTV Turrialba,9.883050817410304,-83.64144447313181,1718418920
Escuela El Silencio,9.873623015957937,-83.61308345478612,3930969713
Escuela Pacayitas,9.886569185633428,-83.58275201461834,6321703959
Liceo Rural de Pacayitas,9.887038822825522,-83.58387050364324,6321703959
Escuela San Vicente,9.881998149195022,-83.56922615573777,12163622206
Escuela Mollejones,9.900290375560347,-83.56365619464432,8858637449
Escuela Pacuare,9.91985622597725,-83.56507975315188,4223029826
Escuela El Progreso,9.88558612490108,-83.55020651615797,8858687524
Escuela Santa Cristina,9.828398039802563,-83.60568626399875,8858721008
Escuela Las Colonias,9.841176254686143,-83.59632831649482,8858786432
Escuela Atirro,9.840434225184731,-83.65123214285983,8858775096
Colegio de La Suiza,9.850568691019813,-83.61714174167497,1835773441
Escuela La Reunión,9.975957940278992,-83.77624549177429,288655608
Escuela El Torito,9.991978703202882,-83.69993104031253,4552590501
Escuela Guayabo Abajo,9.944002439909594,-83.64256891661864,8861259781
Escuela San Ramón,9.955981903575855,-83.6576026967002,5979199320
Escuela Cimarón,9.967450049999998,-83.65919989999999,8861151235
Escuela Dulce Nombre,9.984820897232764,-83.65869328118595,1817000981
Escuela La Orieta,9.982176481019028,-83.68332084278114,2076993202
Escuela Palomo,9.988630723357993,-83.64180181575904,618270422
Escuela El Cas,9.991991965133584,-83.65870658508413,1817000871
Escuela Carlos Luis Castro Arce,9.997482539725286,-83.64417939351408,8861200090
Escuela La Fuente,9.99458088111604,-83.67343269778611,8861200106
Escuela Jorge Rossi Chavarría,9.992145021804681,-83.6315204315702,618270366
Escuela Ignacio Fuentes Molina,9.89868641527437,-83.61444818849654,5979635038
Clínica CCSS Pavones,9.906315197544997,-83.62142127195085,12638644994
Escuela Asentamiento Yama,9.911912553848621,-83.6210008714293,5010576679
Escuela Jabillos,9.917320578193637,-83.6152510859073,8861454640
Escuela Chitaría,9.935748662991642,-83.59022536146223,5979649598
Escuela Las Nubes,9.826949171666666,-83.59098423333333,5979539486
Escuela Mata de Guineo,9.86324927921585,-83.55932275285616,8861709142
Escuela San Juan Bosco,9.865890921886347,-83.5524113568797,8861753673
Escuela San Joaquín,9.878789814964799,-83.5383748992996,8861708900
Liceo Rural de San Joaquín,9.878606908151886,-83.53801184609888,8861708900
Salón Comunal,9.878419386380285,-83.53960651832689,5979581831
Escuela Bajo Pacuare,9.883133759285986,-83.52585980900805,5979588053
Salón comunal,9.822352554672495,-83.55622074644731,5010273125
Escuela San Martín,9.822575319961953,-83.57345786015657,7732083565
Salón Comunal,9.812269200779145,-83.55134995964428,5010272391
Escuela Jicotea,9.81409097793814,-83.53945920909145,5543380631
Escuela Santubal,9.827185554118675,-83.49862084025578,8863527521
Escuela Aquiares,9.938747592434034,-83.7200049156764,3930875390
Escuela Verbena Sur,9.941073015583719,-83.70106326296931,4931382232
Escuela Verbena Norte,9.94554482006041,-83.7034754654928,4931220497
Escuela San Pablo,9.935994980703452,-83.5705873072806,767407412
